Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
20016	-565.6083	-595.078	29.46975	0.654126	0.00569873	0.137021	0.0287259	0.289734	0.145234	0.0984637	0.259117	0.271372	0.167531	0.0671682	0.0145467	0.0417341	0.046604	0.0369959	0.00283669	0.230309	0.0305855	0.187163	0.0707059	0.0345378	0.051061	0.0846577	0.0604987	0.11639	0.0194244	0.0371909	0.0257641	0.0270258	0.766958	1.17135	0.463677	0.687404	0.889638	1.12405	1.45475	2.15668	0.5557276	0.4814428	0.201752	0.00175766	0.0422615	0.00885994	0.0893628	0.0447947	0.0303692	0.0799195	0.0836993	0.0516718	0.0207167	0.00448666	0.0128721	0.0143741	0.0114106	0.000874922	0.0710342	0.00943348	0.0577268	0.0218078	0.0106525	0.0157487	0.026111	0.0186596	0.0358982	0.00599108	0.0114708	0.00794642	0.00833559	3.242225
20052	-565.7473	-594.6648	28.91753	0.291604	0.0661118	0.0514171	0.152604	0.1449	0.120109	0.0685663	0.278433	0.245688	0.492832	0.109311	0.0104592	0.0143528	0.0561804	0.00612946	0.00978535	0.197731	0.0346848	0.527293	0.0488204	0.0389316	0.132	0.14139	0.111334	0.176892	0.0549468	0.0231327	0.0331299	0.0179473	0.23187	1.5648	0.157248	0.40567	0.75467	1.32508	2.46506	6.35936	1.337626	0.1089548	0.0797448	0.0180796	0.014061	0.0417326	0.0396258	0.0328462	0.0187508	0.0761428	0.0671881	0.134774	0.0298933	0.00286027	0.00392506	0.0153636	0.00167622	0.00267599	0.0540732	0.00948522	0.144198	0.0133509	0.0106466	0.0360979	0.0386659	0.0304465	0.0483746	0.0150263	0.00632609	0.00906002	0.00490804	3.656717
20088	-561.3373	-589.281	27.94373	0.772315	0.0100457	0.31761	0.0551429	0.0836709	0.0795253	0.108596	0.297249	0.580079	0.0809073	0.0554622	0.0291897	0.0393619	0.0521045	0.0348031	0.00970216	0.327105	0.0205804	0.42436	0.0769545	0.0137621	0.116895	0.238349	0.229314	0.0958632	0.0123739	0.046011	0.0106637	0.0155383	0.440589	1.41133	0.286969	0.543982	0.827003	1.20918	1.8383	3.4847	0.9026655	0.2295439	0.182428	0.00237289	0.0750225	0.0130253	0.0197638	0.0187846	0.0256515	0.0702131	0.13702	0.0191111	0.0131007	0.00689489	0.00929764	0.0123076	0.00822082	0.00229174	0.0772651	0.00486128	0.100238	0.0181774	0.00325073	0.0276116	0.0563002	0.0541661	0.0226438	0.00292283	0.0108682	0.00251885	0.00367029	4.233535
20124	-564.8413	-594.8674	30.02607	0.302312	0.0968095	0.139793	0.1179	0.141591	0.150584	0.243456	0.246944	0.21103	0.119225	0.0814609	0.0276824	0.0619039	0.0360149	0.0228901	0.0324883	0.20808	0.0560989	0.147819	0.111113	0.0136446	0.0138193	0.231985	0.094916	0.0971982	0.00296168	0.0630586	0.0215658	0.0436368	0.418343	1.42769	0.353693	0.602371	0.853732	1.17133	1.66011	2.82731	0.7515038	0.2154565	0.0963395	0.0308509	0.0445485	0.037572	0.0451218	0.0479877	0.0775837	0.0786953	0.0672503	0.0379941	0.0259596	0.0088217	0.0197273	0.0114771	0.00729454	0.0103532	0.0663101	0.0178774	0.0471064	0.0354089	0.00434821	0.00440388	0.0739279	0.0302474	0.0309748	0.000943815	0.0200953	0.00687252	0.013906	3.137983
20160	-562.703	-591.0672	28.36416	0.468462	0.0117113	0.0953071	0.0638872	0.0919232	0.167946	0.489703	0.136575	0.295749	0.191349	0.114915	0.0237456	0.0165358	0.0983535	0.0445945	0.0245566	0.51784	0.0455731	0.404829	0.170865	0.00511775	0.102042	0.167156	0.0957247	0.0617586	0.0487583	0.144353	0.0951387	0.04448	0.370731	1.4627	0.436762	0.667647	0.88158	1.13433	1.4978	2.28958	0.5989659	0.1863656	0.110514	0.00276278	0.0224836	0.0150715	0.0216854	0.0396198	0.115525	0.0322191	0.0697694	0.0451407	0.0271093	0.00560177	0.00390091	0.0232023	0.0105202	0.00579307	0.122162	0.010751	0.0955021	0.0403083	0.00120732	0.0240725	0.0394334	0.0225822	0.0145693	0.0115024	0.034054	0.0224439	0.0104932	4.238951
20196	-566.3676	-592.6038	26.23622	1.04514	0.195534	0.181208	0.0308609	0.210159	0.127441	0.118614	0.21706	0.312722	0.246737	0.113643	0.0458104	0.0439398	0.029082	0.0115069	0.155854	0.530169	0.0758627	0.755199	0.267036	0.0672839	0.0396814	0.1174	0.232707	0.139108	0.0748242	0.0862806	0.13267	0.0414267	0.344798	1.48177	0.707699	0.844833	0.948755	1.05401	1.18367	1.41303	0.2499908	0.1710982	0.185146	0.0346387	0.0321008	0.00546697	0.0372294	0.022576	0.0210124	0.038452	0.0553985	0.0437092	0.0201318	0.00811527	0.0077839	0.00515185	0.00203843	0.0276094	0.0939189	0.013439	0.133783	0.0473052	0.0119193	0.00702952	0.0207972	0.0412239	0.0246428	0.013255	0.0152845	0.0235023	0.0073387	5.644964
20232	-566.113	-596.5043	30.39129	0.254262	0.167862	0.00196271	0.0563462	0.131652	0.0405139	0.0360895	0.0770628	0.2691	0.0676527	0.0851492	0.00132676	0.0402915	0.0365583	0.00183723	0.0307209	0.245511	0.0134064	0.262447	0.120731	0.0183109	0.0573897	0.0843503	0.100204	0.128816	0.0186842	0.0155513	0.0197895	0.0518744	0.468572	1.39076	0.13472	0.376202	0.737122	1.35663	2.65815	7.42283	1.449435	0.2477348	0.1044	0.0689245	0.000805892	0.0231358	0.0540564	0.0166351	0.0148184	0.0316421	0.110493	0.0277783	0.0349624	0.000544771	0.0165437	0.0150109	0.000754368	0.012614	0.100807	0.00550469	0.107761	0.0495724	0.00751848	0.0235643	0.0346343	0.041144	0.0528918	0.00767175	0.0063854	0.00812558	0.0212997	2.435453
20268	-568.7736	-598.54	29.76645	0.31471	0.11415	0.0897574	0.0379252	0.0263873	0.0456093	0.0994745	0.0590687	0.13596	0.169251	0.0827266	0.0158125	0.0147987	0.0365604	0.00404825	0.0130391	0.536296	0.0473821	0.363953	0.198173	0.0185012	0.098829	0.295542	0.217039	0.0499308	0.0682634	0.04444	0.0053949	0.0544497	0.485643	1.3782	0.384247	0.62721	0.864563	1.15665	1.59436	2.6025	0.6915941	0.2590985	0.0966117	0.0350426	0.0275543	0.0116425	0.00810053	0.0140014	0.0305373	0.0181333	0.0417378	0.0519576	0.0253959	0.00485422	0.004543	0.0112236	0.00124276	0.00400282	0.164636	0.0145457	0.111729	0.0608364	0.00567962	0.0303392	0.0907275	0.066628	0.0153281	0.0209559	0.0136425	0.00165616	0.0167153	3.257473
20304	-561.6823	-591.8207	30.13841	0.348649	0.0619103	0.129913	0.0208318	0.0602411	0.0215225	0.160137	0.0539393	0.431401	0.0872517	0.0680636	0.0361973	0.00926539	0.0261638	0.0235447	0.00550959	0.420873	0.0399379	0.0967167	0.110277	0.0239701	0.356895	0.103756	0.135161	0.0705543	0.0697876	0.0596779	0.041465	0.0118724	0.180227	1.60277	0.189469	0.444277	0.77638	1.28803	2.25085	5.27791	1.202846	0.08268176	0.112997	0.020065	0.0421047	0.00675154	0.019524	0.00697541	0.0519003	0.0174816	0.139816	0.0282781	0.0220593	0.0117315	0.00300289	0.00847965	0.0076308	0.00178565	0.136404	0.0129438	0.0313457	0.0357405	0.00776865	0.115669	0.0336272	0.0438053	0.0228665	0.022618	0.0193415	0.0134387	0.00384782	3.085485
20340	-561.5362	-591.6825	30.14633	0.518182	0.101675	0.102384	0.0408036	0.0663726	0.107528	0.119672	0.101259	0.200877	0.114867	0.0424161	0.0300561	0.00482378	0.0248067	0.00384159	0.00308288	0.105205	0.00742684	0.0264257	0.0270568	0.0652755	0.427838	0.171018	0.0685947	0.00376525	0.0923995	0.0336964	0.14144	0.02538	0.419891	1.42655	0.183418	0.437299	0.772555	1.29441	2.28676	5.45203	1.226316	0.2164267	0.186519	0.036598	0.0368529	0.0146872	0.0238908	0.0387045	0.043076	0.0364482	0.0723055	0.0413462	0.0152677	0.0108187	0.00173632	0.00892917	0.00138278	0.00110968	0.0378684	0.00267329	0.00951192	0.00973909	0.0234959	0.154	0.0615579	0.0246906	0.0013553	0.0332591	0.012129	0.0509111	0.00913551	2.778169
20376	-562.2446	-590.574	28.32944	0.432841	0.0917463	0.133866	0.0884381	0.0796592	0.038551	0.13939	0.386037	0.325174	0.1598	0.0926018	0.0216563	0.0746558	0.043424	0.0355765	0.0164894	0.0834948	0.0147168	0.0827303	0.0187389	0.0674726	0.335442	0.142819	0.101292	0.064762	0.34733	0.0350309	0.159763	0.0346625	0.720124	1.20579	0.225723	0.48388	0.797341	1.25417	2.06663	4.4302	1.076248	0.4391334	0.118646	0.0251487	0.0366941	0.0242419	0.0218354	0.0105672	0.0382082	0.105817	0.0891338	0.043803	0.0253832	0.00593621	0.020464	0.011903	0.00975191	0.00451994	0.0228868	0.00403404	0.0226773	0.00513652	0.018495	0.0919483	0.0391481	0.0277652	0.017752	0.0952069	0.00960235	0.0437927	0.00950137	3.64816
20412	-570.5178	-600.1454	29.62758	0.32453	0.00652339	0.136598	0.0752997	0.0228272	0.160153	0.171744	0.196724	0.280384	0.0784028	0.109751	0.0416841	0.117537	0.0190235	0.032988	0.0376884	0.180202	0.00389664	0.274154	0.015786	0.0576032	0.188336	0.05908	0.0383029	0.0856914	0.290688	0.0611799	0.150605	0.0579417	0.4987	1.3686	0.341024	0.59175	0.849007	1.17785	1.6899	2.93235	0.7778793	0.2679308	0.0990833	0.00199168	0.0417052	0.02299	0.00696945	0.0488968	0.0524357	0.0600625	0.085605	0.0239374	0.0335084	0.0127267	0.0358856	0.00580813	0.0100717	0.0115068	0.0550181	0.0011897	0.0837028	0.00481969	0.017587	0.0575016	0.0180379	0.0116944	0.0261627	0.0887509	0.018679	0.0459817	0.0176904	3.275325
20448	-568.6174	-600.3717	31.75433	0.13155	0.012815	0.0110911	0.0146076	0.00766468	0.0152213	0.00351746	0.0366295	0.0243776	0.0187762	0.00983826	0.00435874	0.00148849	0.00287239	0.00799711	0.00197681	0.0265226	0.00162297	0.0184773	0.00587243	0.0607276	0.0471507	0.00374167	0.0223306	0.030822	0.00112024	0.00404226	0.00341985	0.00582672	0.509455	1.36069	0.0414689	0.211768	0.616142	1.623	4.72215	24.1144	2.301391	0.2753003	0.245219	0.0238881	0.0206746	0.0272297	0.0142875	0.0283737	0.0065568	0.0682801	0.0454417	0.0350003	0.0183392	0.008125	0.00277466	0.00535435	0.0149072	0.00368493	0.0494401	0.00302533	0.0344431	0.0109466	0.113201	0.0878924	0.00697474	0.0416259	0.0574544	0.00208821	0.00753508	0.00637484	0.0108614	0.5364594
20484	-567.1085	-593.686	26.57746	0.754275	0.079463	0.18746	0.0153391	0.201259	0.0889428	0.115595	0.324724	0.515529	0.386245	0.211894	0.0167224	0.0521406	0.0864794	0.0815573	0.00798355	0.00557749	0.123829	0.0307603	0.351422	0.0107211	0.022365	0.0165492	0.132746	0.0744428	0.795998	0.166315	0.11821	0.106344	0.452344	1.40269	0.361352	0.608698	0.856519	1.16752	1.64285	2.76738	0.7360138	0.2371204	0.148453	0.0156396	0.036895	0.00301898	0.039611	0.0175054	0.022751	0.0639109	0.101464	0.0760191	0.0417041	0.00329123	0.0102621	0.0170205	0.0160518	0.00157129	0.00109774	0.0243714	0.00605411	0.0691655	0.00211009	0.00440178	0.00325715	0.0261265	0.0146515	0.156665	0.0327335	0.0232657	0.0209301	5.080889
20520	-567.5233	-596.3775	28.85423	0.235781	0.0301873	0.0877623	0.0814514	0.082256	0.259341	0.273082	0.0848952	0.42981	0.235797	0.159282	0.0305615	0.0393629	0.101645	0.0904545	0.0100377	0.00789127	0.391081	0.0159632	0.125428	0.000487145	0.00815583	0.193425	0.101532	0.249102	0.443561	0.0952954	0.0836027	0.0568957	0.417038	1.42865	0.546318	0.744649	0.912118	1.09635	1.34292	1.83044	0.4371347	0.2146405	0.0588845	0.00753905	0.021918	0.0203419	0.0205428	0.0647683	0.0682002	0.0212019	0.107342	0.0588884	0.0397795	0.0076325	0.00983057	0.025385	0.0225903	0.00250684	0.00197078	0.0976695	0.00398668	0.0313246	0.000121661	0.00203686	0.0483063	0.0253569	0.0622114	0.110776	0.0237993	0.0208791	0.0142093	4.004127
20556	-565.7007	-594.9889	29.28822	0.485255	0.0461652	0.12454	0.109987	0.206185	0.065538	0.265649	0.38035	0.355381	0.213867	0.112605	0.0198034	0.019606	0.076468	0.135934	0.0240401	0.0151103	0.0963809	0.234554	0.0615722	0.00704788	0.0430162	0.0307226	0.209811	0.0480807	0.394635	0.0831516	0.0679019	0.0387486	0.394783	1.44501	0.871607	0.935178	0.979308	1.02113	1.06932	1.14731	0.09936204	0.2008854	0.122166	0.0116224	0.0313537	0.0276898	0.0519081	0.0164996	0.0668787	0.0957553	0.0894691	0.0538423	0.0283489	0.00498562	0.00493593	0.0192513	0.0342222	0.00605222	0.00380411	0.0242644	0.0590502	0.0155011	0.00177434	0.0108296	0.00773457	0.0528212	0.0121046	0.0993516	0.0209339	0.0170947	0.00975517	3.972106
20592	-570.5147	-596.9083	26.39359	0.667312	0.207046	0.0942446	0.103433	0.0690377	0.256175	0.298867	0.126985	0.237231	0.306633	0.335406	0.0357784	0.0319466	0.0817212	0.102892	0.0150566	0.0627434	0.158399	0.865273	0.191802	0.0122435	0.0463542	0.0223687	0.207936	0.189094	0.27545	0.0824276	0.063047	0.0498596	0.798051	1.14849	0.817664	0.906489	0.969835	1.0311	1.10316	1.223	0.1455565	0.5109333	0.128409	0.0398413	0.0181353	0.0199033	0.0132848	0.0492951	0.0575102	0.0244354	0.0456499	0.0590046	0.0645414	0.00688475	0.00614741	0.0157254	0.0197992	0.00289731	0.0120736	0.0304804	0.166502	0.036908	0.00235599	0.00891983	0.00430435	0.0400126	0.0363869	0.0530041	0.0158613	0.012132	0.00959437	5.196762
20628	-562.4711	-590.9407	28.46962	0.709872	0.053197	0.12506	0.04556	0.138136	0.243106	0.358707	0.15301	0.139839	0.199747	0.127015	0.0963753	0.121089	0.0712723	0.0595076	0.017583	0.143675	0.124967	0.164663	0.0294818	0.00250198	0.0393961	0.0112421	0.175356	0.167879	0.391815	0.224045	0.0102469	0.154503	0.529525	1.34594	0.860586	0.929392	0.977414	1.02311	1.07597	1.162	0.1085624	0.289283	0.165131	0.0123747	0.0290916	0.0105982	0.0321333	0.0565514	0.0834425	0.0355932	0.0325295	0.0464653	0.0295463	0.0224189	0.0281677	0.0165794	0.0138427	0.00409017	0.0334219	0.0290698	0.0383039	0.00685808	0.000582012	0.00916433	0.00261515	0.0407914	0.0390521	0.0911441	0.0521175	0.00238365	0.0359406	4.298849
20664	-560.7421	-588.9406	28.19855	0.713079	0.0812344	0.123549	0.0250659	0.104336	0.179857	0.36902	0.213445	0.186434	0.0917355	0.192562	0.03071	0.0701792	0.0186337	0.0212826	0.0293997	0.153007	0.209567	0.226104	0.0411117	0.00813249	0.0356241	0.0628833	0.203131	0.0691874	0.34944	0.184612	0.0159113	0.124125	0.627401	1.27397	0.493863	0.708877	0.898216	1.11332	1.41068	2.02485	0.510123	0.3621159	0.172518	0.0196534	0.0298908	0.00606429	0.0252425	0.0435134	0.0892784	0.0516397	0.0451047	0.0221939	0.0465872	0.00742978	0.0169787	0.00450813	0.00514899	0.00711279	0.0370176	0.0507014	0.0547022	0.00994631	0.00196752	0.00861868	0.0152136	0.0491443	0.0167388	0.0845415	0.0446639	0.00384948	0.03003	4.13336
20700	-565.9854	-595.1531	29.16777	0.406856	0.0855152	0.0113871	0.0891792	0.109246	0.0656408	0.252114	0.361906	0.181927	0.0641515	0.150683	0.0152205	0.0766942	0.0469085	0.067992	0.00306859	0.0920985	0.007594	0.544164	0.0404607	0.00924737	0.0414327	0.148773	0.106259	0.119209	0.0974879	0.176876	0.0336822	0.0373936	0.60482	1.29057	0.342248	0.592785	0.84947	1.1772	1.68695	2.92185	0.7752876	0.3445912	0.118163	0.0248362	0.00330717	0.0259003	0.0317283	0.0190641	0.0732217	0.105108	0.052837	0.0186315	0.0437629	0.00442049	0.0222743	0.0136237	0.0197469	0.000891211	0.0267482	0.00220553	0.158042	0.011751	0.00268572	0.0120333	0.0432081	0.0308608	0.034622	0.0283135	0.05137	0.00978232	0.0108602	3.443167
20736	-563.8141	-591.201	27.38687	0.272786	0.130741	0.053788	0.146586	0.227227	0.110149	0.202096	0.450354	0.446715	0.163277	0.191004	0.00972679	0.0215072	0.0630047	0.036228	0.0115206	0.152088	0.0755519	0.730443	0.0886419	0.0432323	0.0265844	0.175411	0.188393	0.222287	0.227161	0.127003	0.00364033	0.0637626	0.458321	1.39829	0.395981	0.63648	0.868529	1.15137	1.57114	2.52537	0.6698431	0.2410084	0.0585263	0.0280505	0.0115402	0.03145	0.0487517	0.0236326	0.0433598	0.0966237	0.0958428	0.0350311	0.04098	0.00208689	0.00461438	0.0135177	0.00777274	0.00247176	0.0326306	0.0162097	0.156717	0.0190182	0.0092755	0.00570369	0.0376344	0.0404199	0.0476918	0.0487374	0.0272485	0.000781034	0.0136803	4.660909
20772	-566.2436	-594.4493	28.20569	0.612667	0.0982029	0.0596152	0.194431	0.147733	0.0668732	0.175639	0.179979	0.235587	0.253394	0.144378	0.0282206	0.0168674	0.0337474	0.0120139	0.0378078	0.212786	0.000173436	0.629272	0.0896904	0.00823465	0.0408063	0.150479	0.0728828	0.0446918	0.0994432	0.0854449	0.101046	0.232331	0.470979	1.38899	0.294054	0.550491	0.830078	1.20471	1.81656	3.40074	0.8850314	0.2493245	0.150738	0.0241615	0.0146675	0.0478372	0.0363476	0.0164533	0.0432137	0.0442814	0.0579631	0.0623441	0.0355221	0.00694329	0.00415001	0.00830309	0.00295585	0.0093021	0.052353	4.26717e-05	0.154824	0.0220671	0.00202602	0.0100398	0.0370233	0.0179318	0.0109958	0.0244666	0.0210226	0.024861	0.0571619	4.064437
20808	-573.3822	-605.0554	31.67317	0.256732	0.0265402	0.0419738	0.00214838	0.0624651	0.068687	0.080902	0.128838	0.120188	0.0441044	0.0579631	0.0143529	0.0411253	0.0252321	0.0112794	0.0200631	0.239819	0.00335476	0.0287843	0.050672	0.0115034	0.0144037	0.124595	0.0128229	0.00819883	0.0224647	0.0267686	0.046821	0.0398793	0.400679	1.44068	0.126759	0.365191	0.730322	1.36926	2.73829	7.889	1.493477	0.204499	0.157245	0.0162556	0.0257085	0.00131586	0.0382592	0.04207	0.0495516	0.078912	0.0736136	0.0270135	0.0355018	0.00879102	0.0251888	0.0154544	0.00690849	0.0122884	0.146887	0.00205475	0.0176301	0.0310361	0.00704569	0.00882214	0.0763129	0.00785391	0.00502169	0.0137594	0.0163955	0.0286774	0.0244256	1.632681
20844	-571.1132	-603.0304	31.91722	0.188988	0.034937	0.0145289	0.0206694	0.0366617	0.095144	0.0567519	0.0850386	0.0957619	0.0290699	0.045662	0.0165788	0.00570128	0.0205842	0.01187	0.00367052	0.107912	0.0357951	0.0553224	0.0717198	0.00846352	0.00068028	0.0683134	0.0116277	0.00760489	0.0113698	0.00179127	0.18961	0.0736332	0.282589	1.52751	0.0853876	0.301189	0.687713	1.4541	3.32018	11.7113	1.77915	0.1360293	0.134467	0.024858	0.0103375	0.0147065	0.0260852	0.0676959	0.0403796	0.0605058	0.0681356	0.0206835	0.032489	0.011796	0.00405652	0.0146459	0.00844566	0.00261161	0.0767807	0.0254686	0.0393625	0.0510294	0.00602188	0.000484026	0.0486057	0.00827323	0.00541096	0.00808973	0.00127451	0.134909	0.0523908	1.405461
20880	-559.5046	-591.8215	32.31694	0.173512	0.00955022	0.0595694	0.0107013	0.0310087	0.0298614	0.0676714	0.0842598	0.145268	0.0775679	0.0558925	0.0168769	0.0188882	0.0115593	0.0118829	0.0188994	0.142121	0.00935872	0.00889819	0.0307624	0.00861026	0.0115376	0.0615411	0.00245427	0.00635494	0.0657743	0.00299573	0.0655775	0.0591572	0.312626	1.50542	0.133674	0.374776	0.736249	1.35824	2.66826	7.48087	1.455067	0.1526963	0.133665	0.00735701	0.0458893	0.00824375	0.0238876	0.0230037	0.0521307	0.0649095	0.111907	0.0597544	0.0430568	0.0130011	0.0145505	0.00890468	0.009154	0.0145591	0.109483	0.00720949	0.00685472	0.0236978	0.00663291	0.00888797	0.0474082	0.00189065	0.00489553	0.0506692	0.00230776	0.0505176	0.0455718	1.298112
20916	-565.5392	-596.1153	30.57609	0.439539	0.0593818	0.0824004	0.0511453	0.085248	0.0721968	0.144123	0.291806	0.191693	0.0977631	0.0533865	0.0179278	0.0463619	0.0314382	0.0291106	0.0347924	0.154254	0.00624584	0.0387405	0.0796454	0.0243833	0.00220476	0.104806	0.0327543	0.0241475	0.125649	0.0563537	0.27242	0.0237785	0.230547	1.56577	0.157857	0.406436	0.755114	1.3243	2.46041	6.33483	1.334831	0.1082657	0.164394	0.0222096	0.0308189	0.0191291	0.031884	0.0270026	0.053904	0.109139	0.071696	0.0365648	0.0199673	0.00670527	0.01734	0.0117583	0.0108878	0.0130129	0.057693	0.00233603	0.0144895	0.0297885	0.0091197	0.000824611	0.0391988	0.0122506	0.0090315	0.0469945	0.0210771	0.101889	0.00889351	2.673696
20952	-570.2587	-602.5973	32.33857	0.0618365	0.00395067	0.0349989	0.0126848	0.0271297	0.0184105	0.0279356	0.0291901	0.0191245	0.0138439	0.0166252	0.0044152	0.00580662	0.00435696	0.00394997	0.00407141	0.0497338	0.0013082	0.0162066	0.0493256	0.00673734	0.000577312	0.0285085	0.00353146	0.00688139	0.00539826	0.00782171	0.0230553	0.00529184	0.24946	1.55187	0.047509	0.226287	0.629022	1.58977	4.41916	21.0486	2.203072	0.1181972	0.125503	0.00801829	0.0710338	0.0257451	0.0550624	0.0373659	0.0566981	0.0592442	0.0388151	0.0280976	0.0337425	0.00896109	0.0117851	0.00884289	0.00801687	0.00826334	0.10094	0.00265512	0.0328929	0.100111	0.0136741	0.00117171	0.0578609	0.00716746	0.0139665	0.0109563	0.0158749	0.0467931	0.0107403	0.4927079
20988	-575.5931	-605.9611	30.36801	0.557879	0.0725683	0.0641039	0.0786878	0.101088	0.0681806	0.0943575	0.0897789	0.0637818	0.127375	0.0254192	0.00664775	0.00621539	0.024931	0.0318377	0.0213646	0.265822	0.0112863	0.234106	0.018704	0.0146021	0.0622963	0.14293	0.0386758	0.0118646	0.0843315	0.0124411	0.197025	0.0114348	0.452552	1.40254	0.158041	0.406666	0.755248	1.32407	2.45902	6.32747	1.33399	0.237255	0.21966	0.0285732	0.0252404	0.0309827	0.0398024	0.0268456	0.0371525	0.0353497	0.0251136	0.0501527	0.0100086	0.0026175	0.00244726	0.00981637	0.0125358	0.00841215	0.104665	0.00444391	0.0921772	0.00736454	0.00574947	0.0245287	0.0562776	0.0152283	0.00467157	0.0332048	0.0048986	0.0775769	0.00450236	2.539735
21024	-569.807	-596.9069	27.09982	0.576604	0.186472	0.0124147	0.314623	0.163752	0.0389862	0.217526	0.0733885	0.263737	0.401184	0.130781	0.00414577	0.0648337	0.0596738	0.0179056	0.0943574	0.533137	0.0230035	0.781138	0.238974	0.058909	0.0447972	0.285483	0.0240795	0.0598971	0.100939	0.0223238	0.0331024	0.0421555	0.382941	1.45372	0.369217	0.615124	0.85933	1.1637	1.62569	2.70843	0.720444	0.1936924	0.11844	0.0383032	0.0025501	0.0646266	0.0336361	0.00800814	0.0446819	0.0150747	0.0541742	0.082407	0.0268636	0.00085158	0.0133175	0.0122576	0.00367798	0.0193819	0.109511	0.00472513	0.160453	0.0490875	0.0121005	0.00920178	0.058641	0.00494615	0.0123034	0.0207338	0.00458553	0.00679955	0.00865915	4.868324
21060	-564.1874	-590.7872	26.59985	0.474343	0.0586895	0.235482	0.0905766	0.122772	0.199739	0.236945	0.457861	0.47666	0.173485	0.218737	0.040276	0.0379814	0.090035	0.0715945	0.0560944	0.867906	0.0071122	0.326282	0.110697	0.0234572	0.0714835	0.311304	0.017513	0.00241767	0.146161	0.0570761	0.155802	0.0472002	0.563588	1.32089	0.628838	0.79753	0.931852	1.07313	1.25387	1.59024	0.3354186	0.31373	0.0914717	0.0113176	0.04541	0.0174667	0.0236751	0.0385174	0.0456921	0.0882934	0.0919185	0.0334545	0.042181	0.00776676	0.00732427	0.0173622	0.0138062	0.0108172	0.167366	0.00137151	0.0629198	0.0213467	0.00452346	0.0137848	0.0600314	0.00337719	0.000466219	0.0281854	0.0110065	0.0300447	0.00910202	5.185684
21096	-566.4663	-594.3817	27.91539	0.638815	0.0501447	0.123162	0.165364	0.0495848	0.0582737	0.0968598	0.212469	0.138263	0.151724	0.167873	0.0471297	0.114369	0.0395301	0.0115101	0.0494421	1.16505	0.00401874	0.0746008	0.0250699	0.091265	0.00942592	0.223429	0.0310187	0.0682984	0.124931	0.00726771	0.202654	0.115068	0.686131	1.23079	0.513625	0.722572	0.903594	1.10669	1.38394	1.94695	0.4817538	0.4099075	0.150076	0.0117804	0.0289342	0.0388488	0.0116489	0.0136901	0.0227551	0.0499151	0.0324818	0.0356443	0.039438	0.0110721	0.0268686	0.00928674	0.00270406	0.0116154	0.273704	0.000944116	0.0175259	0.00588964	0.0214407	0.00221442	0.0524897	0.00728718	0.0160452	0.0293497	0.00170739	0.0476093	0.0270329	4.256615
21132	-567.4698	-596.9939	29.52419	0.177658	0.0418035	0.263237	0.0278452	0.0348965	0.255822	0.0466747	0.153497	0.35132	0.060341	0.147781	0.00270894	0.00762462	0.0109314	0.0134593	0.0464079	0.537159	0.0202	0.0644453	0.306272	0.0793382	0.0300559	0.206358	0.00170159	0.0421765	0.153446	0.0122738	0.0813248	0.0750175	0.453751	1.40165	0.251256	0.509842	0.810448	1.23389	1.96139	3.98	0.9987613	0.2380336	0.0546342	0.0128556	0.0809519	0.00856307	0.0107315	0.0786716	0.0143536	0.0472039	0.108039	0.0185563	0.0454462	0.000833064	0.00234475	0.00336168	0.00413906	0.0142716	0.165189	0.00621199	0.0198185	0.0941859	0.0243984	0.0092429	0.0634601	0.000523279	0.0129703	0.0471883	0.00377448	0.0250093	0.0230697	3.251777
