Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
11088	-570.7926	-601.6794	30.88681	0.381741	0.00118044	0.0751222	0.0348216	0.138745	0.0694957	0.198762	0.0596722	0.113494	0.0438159	0.0694267	8.86138e-05	0.0684712	0.0300032	0.0674309	0.0013193	0.115036	0.0908611	0.0366021	0.0613473	0.0132856	0.0145095	0.0666426	0.139025	0.343557	0.0429347	0.0370887	0.034313	0.0236117	0.455465	1.40039	0.225616	0.483767	0.797283	1.25426	2.06711	4.43232	1.076594	0.2391474	0.160909	0.000497571	0.031665	0.0146778	0.0584827	0.0292933	0.0837808	0.0251526	0.0478393	0.018469	0.0292643	3.73519e-05	0.0288615	0.0126467	0.028423	0.000556101	0.0484891	0.0382992	0.0154283	0.0258587	0.00560004	0.00611596	0.0280907	0.058601	0.144814	0.0180975	0.0156334	0.0144634	0.00995264	2.372404
11124	-571.7274	-603.0057	31.27839	0.181787	0.0203265	0.0896365	0.057798	0.0570273	0.126956	0.192598	0.156044	0.105299	0.0890775	0.0536654	0.00239598	0.0107179	0.0499858	0.0393457	0.00484405	0.0161713	0.00947572	0.0563243	0.0314633	0.0177176	0.0971072	0.114779	0.0985037	0.0699284	0.00916283	0.0581466	0.0033958	0.218563	0.461335	1.39608	0.192524	0.447756	0.778272	1.2849	2.23336	5.19415	1.19128	0.2429787	0.089188	0.00997254	0.0439773	0.0283568	0.0279786	0.0622869	0.0944923	0.0765583	0.0516616	0.0437031	0.0263292	0.00117551	0.00525842	0.0245239	0.0193038	0.00237658	0.00793393	0.00464896	0.0276337	0.0154365	0.0086926	0.0476426	0.0563127	0.0483277	0.0343082	0.00449545	0.0285278	0.00166604	0.107231	2.038243
11160	-574.0479	-605.5396	31.49168	0.23871	0.0267278	0.124605	0.00354925	0.0129403	0.0678652	0.184411	0.0888587	0.196322	0.0167497	0.115193	0.00197368	0.000899124	0.0375424	0.0322012	0.000134778	0.0494713	0.0202812	0.0178551	0.00554312	0.0381505	0.0620302	0.287093	0.034568	0.0389724	0.0390004	0.0500765	0.0507759	0.0215977	0.506386	1.36295	0.20117	0.457453	0.783491	1.27634	2.18602	4.97092	1.159516	0.2731882	0.128057	0.0143382	0.0668445	0.001904	0.00694183	0.0364064	0.0989279	0.0476684	0.105317	0.00898542	0.0617958	0.00105879	0.000482337	0.0201397	0.0172744	7.23018e-05	0.026539	0.0108799	0.00957842	0.00297362	0.0204659	0.0332763	0.154012	0.0185441	0.0209068	0.0209218	0.0268637	0.0272388	0.0115861	1.864099
11196	-560.7531	-589.1438	28.39069	0.881618	0.0472749	0.184898	0.124574	0.117736	0.0758366	0.125654	0.163294	0.512198	0.0292804	0.118956	0.0207825	0.0349961	0.0942326	0.0963111	0.0125473	0.0952162	0.00593821	0.0171153	0.0110877	0.037967	0.111308	0.431402	0.0201187	0.0332602	0.176724	0.0832195	0.0956973	0.03638	0.615606	1.28264	0.277338	0.535	0.822719	1.21548	1.86916	3.60571	0.9273501	0.3529055	0.232272	0.0124551	0.0487135	0.0328203	0.031019	0.01998	0.0331051	0.0430217	0.134944	0.00771425	0.0313403	0.00547538	0.00922012	0.0248266	0.0253742	0.00330572	0.0250858	0.00156449	0.00450921	0.00292118	0.0100028	0.0293255	0.113658	0.0053005	0.00876278	0.0465598	0.0219251	0.0252125	0.00958471	3.795625
11232	-563.3616	-588.7788	25.41719	1.28401	0.153724	0.180787	0.07189	0.176373	0.107944	0.656668	0.33524	0.520792	0.0250605	0.182315	0.0104044	0.0861311	0.0327151	0.0893739	0.000753082	0.196643	0.0904991	0.0588299	0.0276856	0.0331278	0.184207	1.00094	0.0175271	0.0238672	0.264299	0.113074	0.0681603	0.0906781	0.357923	1.47212	0.715954	0.849625	0.95043	1.05216	1.17699	1.39674	0.2416058	0.1787756	0.211057	0.0252681	0.0297165	0.0118168	0.028991	0.0177432	0.107939	0.0551045	0.0856042	0.00411927	0.0299677	0.0017102	0.0141576	0.00537749	0.0146907	0.000123787	0.0323229	0.0148756	0.00967006	0.00455078	0.00544533	0.0302787	0.164527	0.00288098	0.00392313	0.0434436	0.0185863	0.0112037	0.014905	6.083718
11268	-562.4789	-589.9177	27.4388	1.25103	0.0582316	0.0478015	0.0251397	0.0892485	0.147884	0.142409	0.168345	0.265703	0.110767	0.121885	0.00847236	0.0605764	0.0479651	0.0949613	0.0092493	0.0766271	0.6548	0.185032	0.00962564	0.0266716	0.0458852	0.31895	0.060771	0.14172	0.0247867	0.101851	0.0172093	0.0339822	0.764264	1.17334	0.393939	0.634877	0.867846	1.15228	1.57511	2.53846	0.6735816	0.4789415	0.287753	0.013394	0.010995	0.00578246	0.0205283	0.0340153	0.0327559	0.0387215	0.0611153	0.0254779	0.0280352	0.00194875	0.0139334	0.0110326	0.0218423	0.00212746	0.0176252	0.150612	0.0425599	0.00221402	0.00613481	0.0105542	0.0733627	0.0139781	0.0325973	0.00570127	0.023427	0.00395837	0.00781636	4.347578
11304	-566.9001	-594.3829	27.48283	0.187609	0.0588747	0.172785	0.215386	0.07088	0.270887	0.267456	0.250924	0.416123	0.297254	0.193728	0.0411108	0.0404762	0.0651896	0.103685	0.0142502	0.0235345	0.141982	0.0381398	0.424399	0.500304	0.0454963	0.293358	0.0472915	0.0434469	0.00824494	0.0220433	0.107024	0.0167535	0.726877	1.20083	0.416276	0.652186	0.87516	1.14265	1.53331	2.40225	0.6337029	0.4450837	0.0428464	0.0134459	0.0394609	0.0491902	0.0161877	0.0618657	0.0610819	0.0573065	0.0950348	0.0678874	0.0442438	0.00938895	0.00924401	0.0148881	0.0236797	0.00325448	0.00537486	0.032426	0.00871042	0.0969249	0.11426	0.0103905	0.0669976	0.0108005	0.00992247	0.00188299	0.00503428	0.0244424	0.00382619	4.378637
11340	-560.6861	-591.5098	30.82374	0.157713	0.0580751	0.00964236	0.0568916	0.0389159	0.131637	0.1731	0.148904	0.243221	0.098491	0.0796907	0.00158929	0.0263148	0.0652164	0.0507648	0.00738099	0.0390105	0.23355	0.0634446	0.0116924	0.00239499	0.00242164	0.439042	0.0194005	0.0374374	0.113932	0.00658748	0.0304447	0.0194372	0.471772	1.3884	0.212215	0.469534	0.789889	1.266	2.12977	4.71219	1.120868	0.2498494	0.0666484	0.0245421	0.00407479	0.024042	0.0164456	0.0556289	0.073151	0.0629256	0.102783	0.0416216	0.0336767	0.000671623	0.0111205	0.02756	0.0214528	0.00311915	0.0164856	0.0986965	0.0268113	0.00494111	0.0010121	0.00102337	0.185536	0.00819853	0.0158208	0.048147	0.00278382	0.0128657	0.00821404	2.366343
11376	-578.7154	-607.4286	28.71316	0.407485	0.268559	0.0439654	0.0619676	0.0678295	0.213817	0.030325	0.23905	0.158291	0.208853	0.0837519	0.0358997	0.0791468	0.0439884	0.0652976	0.0365391	0.0896979	0.0532096	0.232304	0.013184	0.153838	0.203767	0.055703	0.311881	0.302871	0.00198442	0.137479	0.0327741	0.22453	0.786749	1.1568	0.734146	0.860086	0.954066	1.04815	1.16267	1.36213	0.223462	0.5000787	0.105621	0.0696112	0.0113959	0.0160622	0.0175816	0.0554219	0.00786031	0.0619623	0.0410294	0.0541353	0.0217087	0.00930529	0.0205151	0.0114019	0.0169253	0.00947103	0.0232499	0.013792	0.0602137	0.00341732	0.0398753	0.0528168	0.0144384	0.0808402	0.0785048	0.000514366	0.0356348	0.00849513	0.0581988	3.857988
11412	-564.9007	-592.7044	27.80372	0.820705	0.0417111	0.215309	0.0236314	0.135647	0.0991145	0.275816	0.308084	0.0667313	0.115964	0.229873	0.00413802	0.0542528	0.167151	0.061867	0.00403652	0.410092	0.0379713	0.00709939	0.0800081	0.0214805	0.150118	0.0684717	0.198256	0.0668324	0.0364241	0.816032	0.0464445	0.0358221	0.53865	1.33923	0.731366	0.858496	0.953515	1.04875	1.16483	1.3673	0.2262055	0.2957425	0.17845	0.00906944	0.0468156	0.00513829	0.0294944	0.0215509	0.059972	0.066988	0.0145097	0.0252147	0.0499824	0.000899748	0.0117964	0.0363444	0.013452	0.000877679	0.0891681	0.00825627	0.00154365	0.0173965	0.0046706	0.032641	0.0148881	0.0431076	0.0145317	0.00791986	0.177434	0.0100986	0.00778896	4.599084
11448	-561.7946	-592.0228	30.22822	0.552566	0.0768002	0.0425501	0.0241944	0.106751	0.0737639	0.135859	0.0949792	0.25863	0.104237	0.0883856	0.00483192	0.0284099	0.0387768	0.0353981	0.0134965	0.0582718	0.00949135	0.0287852	0.0206491	0.0109587	0.192863	0.0428827	0.0842655	0.0875566	0.031146	0.0473748	0.00502009	0.537494	0.342593	1.48339	0.192572	0.447811	0.778302	1.28485	2.23309	5.19286	1.1911	0.1698186	0.194813	0.0270768	0.0150015	0.00852999	0.0376361	0.0260063	0.0478988	0.033486	0.0911828	0.0367499	0.0311613	0.00170355	0.0100162	0.0136712	0.01248	0.00475834	0.0205444	0.00334628	0.0101485	0.00728008	0.00386362	0.0679958	0.0151188	0.0297087	0.030869	0.0109808	0.0167025	0.00176989	0.1895	2.836388
11484	-567.5425	-593.5193	25.97674	0.756219	0.211805	0.113212	0.0351621	0.35473	0.126925	0.0920667	0.373563	0.308356	0.04978	0.0986213	0.00913762	0.0632675	0.0554483	0.0329413	0.0118185	0.078641	0.0656482	0.0614786	0.0119268	0.00636547	0.165058	0.252268	0.25111	0.124107	0.0712624	0.247833	0.0230484	1.20013	0.6381	1.2661	0.370983	0.616557	0.859954	1.16285	1.62191	2.69554	0.7169937	0.3705791	0.143989	0.040329	0.0215563	0.00669508	0.0675428	0.0241674	0.0175301	0.0711286	0.0587128	0.00947841	0.0187781	0.00173986	0.0120465	0.0105577	0.00627223	0.00225032	0.0149737	0.0124998	0.0117059	0.00227094	0.00121202	0.0314281	0.0480333	0.0478129	0.0236307	0.0135688	0.0471889	0.00438856	0.228512	5.251931
11520	-562.9056	-590.9289	28.02331	0.419734	0.113289	0.107026	0.112343	0.153682	0.12587	0.0843482	0.275821	0.363525	0.407593	0.244553	0.0192049	0.0673605	0.0827861	0.0889067	0.0168068	0.763918	0.0195946	0.0152163	0.0572799	0.0581202	0.0820465	0.0747425	0.286809	0.0743335	0.333559	0.0123408	0.0411431	0.122336	0.305918	1.51035	0.591309	0.773951	0.923168	1.08323	1.29207	1.69116	0.3799122	0.1489317	0.0907672	0.0244988	0.0231443	0.0242941	0.0332336	0.0272194	0.0182402	0.0596462	0.0786121	0.0881418	0.0528845	0.00415305	0.0145667	0.0179024	0.019226	0.00363446	0.165197	0.00423733	0.00329052	0.0123868	0.0125685	0.0177425	0.016163	0.0620224	0.0160746	0.0721319	0.00266869	0.00889717	0.026455	4.62429
11556	-570.3946	-601.0613	30.66671	0.50276	0.0620335	0.0140288	0.00170214	0.0357251	0.0660047	0.0591791	0.177423	0.168459	0.133671	0.0493814	0.0400015	0.00853606	0.0183266	0.0174938	0.039249	0.241188	0.037054	0.0245296	0.05916	0.0112908	0.157759	0.0253877	0.0169493	0.00358049	0.038455	0.133589	0.0437784	0.0157667	0.259717	1.54433	0.0691622	0.27177	0.666011	1.50148	3.67959	14.4588	1.931534	0.1236582	0.228272	0.0281655	0.00636958	0.000772833	0.0162205	0.0299686	0.0268695	0.0805564	0.0764865	0.0606917	0.022421	0.0181622	0.00387569	0.00832097	0.00794283	0.0178205	0.109508	0.0168239	0.0111374	0.0268608	0.00512645	0.0716285	0.0115269	0.00769561	0.00162567	0.01746	0.0606544	0.019877	0.00715867	2.202463
11592	-567.0517	-596.6452	29.59345	0.436445	0.260989	0.0501993	0.00101747	0.102313	0.0799853	0.135831	0.274615	0.120711	0.189264	0.0811775	0.0189161	0.018852	0.0492434	0.0544343	0.0197274	0.27668	0.246542	0.100813	0.0661723	0.0346169	0.134234	0.170801	0.0341937	0.0389593	0.0985341	0.0635023	0.040444	0.0170755	0.57912	1.30947	0.341294	0.591978	0.849109	1.1777	1.68925	2.93003	0.777307	0.3251876	0.135698	0.0811461	0.0156078	0.000316349	0.0318109	0.0248688	0.0422322	0.0853824	0.0375312	0.0588455	0.0252395	0.00588133	0.00586142	0.0153106	0.0169246	0.00613361	0.0860247	0.0766541	0.0313444	0.0205741	0.010763	0.0417357	0.0531049	0.0106314	0.0121131	0.030636	0.019744	0.0125747	0.00530908	3.216288
11628	-571.4697	-597.6302	26.16046	0.92701	0.120035	0.0860949	0.111861	0.161997	0.457994	0.492801	0.0279434	0.245365	0.0340795	0.0163618	0.0290607	0.037879	0.0656106	0.0353992	0.0650211	0.144408	0.371492	0.0398951	0.106035	0.171278	0.259649	0.0632858	0.0312694	0.0412415	0.0422625	0.00705166	0.00360511	1.11061	0.567935	1.31769	0.46811	0.690602	0.890927	1.12243	1.44801	2.13625	0.5488472	0.3169166	0.17469	0.0226199	0.0162241	0.0210796	0.0305274	0.0863066	0.0928656	0.00526578	0.0462377	0.0064221	0.00308329	0.00547633	0.0071381	0.012364	0.00667079	0.0122529	0.0272128	0.0700057	0.00751802	0.0199818	0.0322764	0.0489295	0.0119259	0.00589256	0.00777175	0.00796414	0.00132885	0.000679365	0.209289	5.306598
11664	-572.4573	-600.1538	27.69646	0.842291	0.0647506	0.137083	0.0816498	0.14449	0.00067457	0.248854	0.214065	0.380098	0.240495	0.0745755	0.0819563	0.16726	0.0231178	0.0452975	0.0511598	0.118674	0.00370844	0.0845047	0.111832	0.000400855	0.0291159	0.333844	0.102265	0.624911	0.0912423	0.0728668	0.0933218	0.0986678	0.511407	1.35926	0.541673	0.741554	0.910934	1.09777	1.34852	1.84613	0.4433088	0.2766469	0.184585	0.0141898	0.0300411	0.0178932	0.0316643	0.000147829	0.0545353	0.0469114	0.0832968	0.0527035	0.0163429	0.0179604	0.0366544	0.00506617	0.00992677	0.0112115	0.0260069	0.000812688	0.0185188	0.0245075	8.78457e-05	0.00638063	0.0731605	0.0224109	0.136947	0.0199954	0.0159685	0.0204511	0.0216226	4.563171
11700	-572.3095	-599.8697	27.5602	1.03242	0.0852036	0.0345561	0.0553266	0.0572374	0.0996487	0.181889	0.160061	0.335554	0.0400926	0.0649831	0.0114049	0.0668042	0.0121174	0.00850581	0.0274478	0.0389584	0.292709	0.00808323	0.00687096	0.115215	0.217338	0.0227462	0.0393859	0.0965322	0.0767383	0.214379	0.0379236	0.82395	0.655431	1.25336	0.299014	0.555	0.832193	1.20164	1.8018	3.34433	0.872936	0.3845143	0.24212	0.0199817	0.008104	0.012975	0.0134231	0.0233693	0.042656	0.037537	0.0786931	0.00940241	0.0152397	0.00267463	0.0156667	0.00284174	0.00199476	0.00643698	0.00913641	0.0686453	0.00189566	0.00161136	0.02702	0.0509694	0.00533438	0.00923668	0.0226385	0.0179964	0.0502756	0.00889373	0.19323	4.264081
11736	-571.5655	-600.3422	28.77664	0.41356	0.0727766	0.164448	0.0342013	0.092107	0.288999	0.13389	0.400747	0.241799	0.00772011	0.169793	0.00353342	0.0554412	0.0772282	0.116735	0.00611526	0.175341	0.0724068	0.046039	0.519128	0.0219612	0.250132	0.0836364	0.0520716	0.00518184	0.0790729	0.0459887	0.124011	0.041959	0.359148	1.47121	0.256587	0.515089	0.813041	1.22995	1.94141	3.89731	0.9835817	0.1794977	0.108946	0.0191718	0.0433212	0.00900977	0.0242641	0.0761319	0.0352712	0.10557	0.0636981	0.00203374	0.0447292	0.000930822	0.0146051	0.0203445	0.0307518	0.00161096	0.0461906	0.0190744	0.0121282	0.136756	0.00578531	0.0658932	0.0220326	0.0137174	0.00136507	0.0208304	0.012115	0.0326687	0.0110534	3.796024
11772	-572.5808	-604.417	31.83618	0.289516	0.00889613	0.0544803	0.0114249	0.0484759	0.109087	0.082613	0.142257	0.109883	0.0342262	0.0832575	0.0375557	0.0416721	0.0706882	0.00391352	0.0223391	0.0922102	0.0103414	0.0167828	0.184601	0.00231558	0.149072	0.0356032	0.0062078	0.00266954	0.0391212	0.0311254	0.0815867	0.00747541	0.299088	1.51538	0.172193	0.424036	0.765167	1.3069	2.35829	5.80744	1.27198	0.1451242	0.160007	0.00491663	0.0301096	0.0063142	0.0267912	0.0602894	0.0456577	0.0786211	0.060729	0.0189158	0.0460139	0.0207559	0.0230309	0.0390672	0.00216288	0.0123462	0.0509618	0.00571538	0.00927533	0.102024	0.00127975	0.0823874	0.0196768	0.00343086	0.00147538	0.0216211	0.0172021	0.0450905	0.00413144	1.809398
11808	-572.4159	-601.3575	28.94158	0.291305	0.0499267	0.131354	0.0684059	0.141372	0.226451	0.088824	0.126534	0.299612	0.369746	0.173685	0.0050359	0.038375	0.0456181	0.026287	0.0656381	0.288785	0.164975	0.00559199	0.170157	0.244125	0.0288503	0.0837576	0.0590834	0.27973	0.074519	0.042601	0.0602895	0.0775298	0.488425	1.37616	0.377048	0.621452	0.862079	1.15999	1.60914	2.65218	0.7052695	0.2609703	0.0781362	0.0133918	0.0352328	0.0183484	0.0379199	0.0607407	0.0238251	0.0339401	0.0803645	0.0991765	0.0465874	0.00135077	0.0102933	0.0122361	0.00705091	0.017606	0.0774602	0.0442509	0.00149993	0.0456409	0.0654814	0.00773847	0.0224662	0.0158479	0.0750317	0.0199881	0.0114268	0.0161714	0.0207957	3.728165
11844	-567.8074	-597.2281	29.42071	0.577074	0.0986103	0.149569	0.018382	0.164953	0.219147	0.113077	0.166046	0.111929	0.162058	0.111215	0.0518089	0.0153414	0.0277172	0.0299942	0.0106997	0.192677	0.0977807	0.0267822	0.395749	0.0557962	0.112759	0.08581	0.180537	0.0122563	0.0452322	0.0626938	0.273757	0.0121718	0.213588	1.57824	0.249694	0.508293	0.809679	1.23506	1.96737	4.00491	1.003273	0.09950952	0.161121	0.0275323	0.0417602	0.0051323	0.0460554	0.0611865	0.0315714	0.0463605	0.031251	0.0452471	0.0310515	0.0144652	0.00428337	0.00773871	0.00837448	0.00298739	0.0537959	0.0273006	0.00747766	0.110494	0.0155785	0.0314828	0.0239584	0.0504066	0.003422	0.012629	0.0175043	0.0764336	0.00339841	3.581626
11880	-567.9997	-597.425	29.42523	0.873203	0.0953874	0.0006408	0.059413	0.156378	0.0848045	0.163681	0.148161	0.10644	0.176648	0.11671	0.00365524	0.0254914	0.0102486	0.0585149	0.0088085	0.0405325	0.0368532	0.0391347	0.154414	0.0365568	0.396401	0.00956434	0.0640398	0.0118321	0.121323	0.0596833	0.14981	0.0706299	0.229162	1.56679	0.128754	0.367984	0.73206	1.36601	2.71751	7.76673	1.482182	0.1075454	0.266305	0.0290907	0.000195428	0.0181194	0.0476914	0.0258632	0.0499186	0.0451855	0.0324616	0.0538732	0.0355935	0.00111475	0.00777422	0.00312558	0.0178456	0.00268637	0.0123614	0.0112393	0.0119351	0.0470923	0.0111489	0.120892	0.00291688	0.0195305	0.00360849	0.0370005	0.0182019	0.0456884	0.0215403	3.278961
11916	-564.5664	-596.1199	31.55342	0.270068	0.0766694	0.0112157	0.0249925	0.0919735	0.0390516	0.0852075	0.031655	0.0466049	0.0866722	0.0191664	0.00529543	0.0021215	0.0153586	0.00853596	0.00285702	0.0111666	0.00875999	0.0155728	0.205106	0.0287101	0.194233	0.00108264	0.154074	0.00211303	0.0375136	0.0247484	0.0188984	0.00683812	0.339859	1.4854	0.0751352	0.282974	0.674458	1.48267	3.5339	13.3093	1.87164	0.1682356	0.176948	0.0502335	0.00734849	0.016375	0.0602606	0.0255864	0.0558276	0.0207402	0.0305353	0.0567872	0.0125577	0.00346954	0.00139	0.0100629	0.00559273	0.00187191	0.0073163	0.00573951	0.0102032	0.134385	0.0188107	0.12726	0.000709344	0.100948	0.00138445	0.0245788	0.016215	0.0123821	0.00448031	1.526261
11952	-571.3432	-601.9574	30.61421	0.380021	0.0826657	0.0026676	0.0318781	0.051755	0.207742	0.0680263	0.252772	0.0318399	0.0680408	0.0625298	0.0122705	0.0270017	0.00990386	0.0464455	0.00406939	0.13182	0.00898853	0.0191323	0.261182	0.0583054	0.135854	0.0740804	0.0425598	0.00796401	0.0445815	0.0742577	0.0456973	0.0421438	0.621751	1.27812	0.18871	0.443407	0.775906	1.28882	2.25526	5.29915	1.205751	0.3576885	0.166224	0.0361586	0.00116683	0.0139437	0.022638	0.0908679	0.0297552	0.110565	0.013927	0.0297616	0.027351	0.00536719	0.0118108	0.00433202	0.0203156	0.00177998	0.0576591	0.00393165	0.0083686	0.114243	0.0255032	0.0594236	0.0324033	0.018616	0.00348352	0.0195003	0.0324809	0.0199884	0.018434	2.286196
11988	-560.8753	-592.6363	31.76103	0.277687	0.0130609	0.0481445	0.0447103	0.0431319	0.0584008	0.0591718	0.203049	0.134651	0.0747271	0.0376425	0.00425375	0.0215627	0.00750025	0.0203375	0.00636841	0.0395277	0.00855315	0.00505667	0.231409	0.0144773	0.0087166	0.00429126	0.0180791	0.00944747	0.0145877	0.0556295	0.0182897	0.00704151	0.423362	1.424	0.115715	0.349311	0.720262	1.38838	2.86278	8.64192	1.559389	0.2186065	0.186429	0.00876861	0.0323224	0.0300169	0.0289572	0.0392082	0.0397258	0.13632	0.0904001	0.0501691	0.0252718	0.00285581	0.0144764	0.00503539	0.0136539	0.00427552	0.0265374	0.00574228	0.00339486	0.155359	0.00971956	0.00585201	0.002881	0.0121377	0.00634269	0.00979366	0.0373476	0.0122791	0.00472741	1.489506
12024	-564.6525	-594.409	29.75646	0.475591	0.0791442	0.081808	0.00861152	0.00662357	0.0986813	0.0478991	0.169328	0.15206	0.285775	0.0722308	0.0134306	0.0325258	0.0472342	0.0411806	0.00133464	0.00647592	0.0919219	0.00231622	0.0161778	0.0252038	0.0572059	0.040743	0.0303968	0.0867664	0.0531883	0.12526	0.0335982	0.650402	0.422529	1.42461	0.121998	0.358436	0.72608	1.37726	2.7899	8.19688	1.521159	0.2180828	0.167869	0.0279354	0.0288757	0.00303959	0.00233791	0.0348314	0.0169069	0.0597674	0.0536724	0.10087	0.0254952	0.00474059	0.0114806	0.0166722	0.0145355	0.000471087	0.0022858	0.0324455	0.000817554	0.00571025	0.00889614	0.0201919	0.014381	0.0107291	0.0306258	0.0187738	0.0442127	0.0118591	0.229571	2.833114
12060	-563.03	-589.5941	26.56413	0.585783	0.0640913	0.0871125	0.020171	0.200297	0.17263	0.151285	0.430828	0.251478	0.271469	0.0939053	0.0228722	0.0152405	0.130608	0.0577668	0.00629638	0.0233237	0.117245	0.0271377	0.0757983	0.0236616	0.225407	0.102063	0.0327512	0.245858	0.0483597	0.370374	0.102901	1.08705	0.59723	1.29615	0.453429	0.679953	0.886618	1.12788	1.47069	2.20542	0.571887	0.3388019	0.11614	0.012707	0.0172713	0.00399919	0.0397117	0.0342265	0.0299945	0.085418	0.0498591	0.0538227	0.0186181	0.00453475	0.00302165	0.025895	0.0114531	0.00124835	0.00462425	0.0232455	0.00538044	0.0150281	0.00469125	0.0446902	0.0202355	0.00649339	0.0487448	0.00958801	0.0734321	0.0204016	0.215524	5.043767
12096	-559.1412	-587.8367	28.69547	0.353393	0.209667	0.069279	0.0670059	0.110859	0.102172	0.0933006	0.250625	0.296328	0.101102	0.131832	0.00324371	0.0803767	0.0482034	0.0429509	0.0606625	0.0208939	0.11093	0.00285969	0.0522784	0.0766576	0.138728	0.0304171	0.199346	0.186981	0.0938539	0.199333	0.00462391	0.838757	0.477025	1.38454	0.474839	0.695426	0.892864	1.11999	1.43797	2.10597	0.5385262	0.2533361	0.0888669	0.0527243	0.0174214	0.0168498	0.0278773	0.025693	0.023462	0.0630239	0.0745169	0.0254238	0.0331514	0.000815687	0.0202121	0.0121216	0.0108007	0.0152546	0.00525414	0.0278954	0.000719119	0.0131463	0.0192769	0.0348856	0.0076489	0.050129	0.0470196	0.0236012	0.0501257	0.00116276	0.21092	3.976661
12132	-570.7652	-600.8258	30.06057	0.507226	0.0188209	0.0661639	0.11188	0.0191896	0.0711166	0.14732	0.35388	0.345286	0.0741426	0.0723489	0.00470308	0.00964908	0.0474872	0.0176935	0.0198177	0.0465453	0.0317388	0.0117262	0.0162378	0.114027	0.137185	0.202958	0.058156	0.0199564	0.0531548	0.0298999	0.0187378	0.571354	0.338676	1.48627	0.348453	0.598002	0.851795	1.17399	1.67224	2.86983	0.7622968	0.1675514	0.158587	0.00588447	0.0206865	0.03498	0.00599975	0.022235	0.0460604	0.110643	0.107956	0.0231811	0.0226203	0.00147045	0.00301684	0.0148472	0.00553198	0.00619612	0.0145527	0.00992333	0.00366625	0.00507685	0.0356513	0.0428918	0.0634561	0.0181828	0.00623947	0.0166192	0.00934839	0.0058585	0.178637	3.198402
12168	-563.2782	-595.2041	31.92587	0.19073	0.027461	0.0485503	0.0159794	0.0248355	0.0665163	0.0497175	0.0673386	0.055984	0.0385679	0.0584877	0.000767407	0.0143012	0.0201539	0.0146685	0.00436139	0.234433	0.0108061	0.00862691	0.0358799	0.00942926	0.0354937	0.0340346	0.00435761	0.0388676	0.0508492	0.05807	0.00820009	0.0132393	0.406863	1.43613	0.0902639	0.309458	0.693549	1.44186	3.23146	11.0786	1.738993	0.2083127	0.153727	0.0221333	0.0391311	0.0128793	0.0200172	0.0536116	0.0400719	0.0542744	0.0451226	0.0310854	0.0471406	0.000618523	0.0115267	0.0162438	0.0118227	0.00351524	0.188951	0.00870965	0.00695322	0.0289189	0.00759991	0.0286076	0.0274316	0.0035122	0.031327	0.040984	0.046804	0.0066092	0.0106708	1.240707
12204	-571.0288	-599.2925	28.26365	0.79511	0.0765246	0.0793924	0.0956751	0.0654824	0.14685	0.228994	0.202786	0.270789	0.146055	0.0715243	0.00367341	0.0723937	0.00558515	0.0160604	0.0218993	0.11932	0.0535095	0.00868823	0.178591	0.0179853	0.264938	0.21821	0.0176207	0.123854	0.260574	0.104678	0.0118737	0.0907272	0.552548	1.32901	0.189276	0.444055	0.776259	1.28823	2.25197	5.2833	1.203585	0.3057052	0.21094	0.0203017	0.0210625	0.0253823	0.0173723	0.0389589	0.0607514	0.0537984	0.0718394	0.0387478	0.0189752	0.000974543	0.0192058	0.00148172	0.00426077	0.00580981	0.0316553	0.0141959	0.00230496	0.0473796	0.00477143	0.0702872	0.0578905	0.00467472	0.032858	0.0691293	0.0277707	0.00315004	0.0240696	3.769366
